State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
NY,NY,2018,March,Heroin (T40.1),684,755,100,0.579108391608392,Underreported due to incomplete data.
NY,NY,2018,April,Heroin (T40.1),669,742,100,0.614514047453589,Underreported due to incomplete data.
NY,NY,2018,May,Heroin (T40.1),657,733,100,0.649189011579859,Underreported due to incomplete data.
NY,NY,2018,June,Heroin (T40.1),647,730,100,0.704028719585162,Underreported due to incomplete data.
NY,NY,2015,January,Methadone (T40.3),126,134,100,0.278684278684279,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,February,Methadone (T40.3),121,129,100,0.29460542444813,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,March,Methadone (T40.3),115,123,100,0.306482096337539,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,April,Methadone (T40.3),126,135,100,0.307379134860051,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,May,Methadone (T40.3),126,135,100,0.313323869397688,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,June,Methadone (T40.3),120,129,100,0.309032879071888,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,July,Methadone (T40.3),120,129,100,0.322339436562791,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,August,Methadone (T40.3),120,130,100,0.337756089691886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,September,Methadone (T40.3),125,136,100,0.353299982888605,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,October,Methadone (T40.3),119,130,100,0.370757390028736,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,November,Methadone (T40.3),118,129,100,0.395268873584544,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,December,Methadone (T40.3),122,134,100,0.405174864941712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,January,Methadone (T40.3),121,133,100,0.408054734559884,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,February,Methadone (T40.3),127,139,100,0.401251988301093,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,March,Methadone (T40.3),130,143,100,0.409755896675624,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,April,Methadone (T40.3),122,134,100,0.423488681208849,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,May,Methadone (T40.3),119,132,100,0.437244124532077,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,June,Methadone (T40.3),124,138,100,0.46476638018096,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,July,Methadone (T40.3),122,136,100,0.483231157591057,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,August,Methadone (T40.3),123,138,100,0.493710336031597,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,September,Methadone (T40.3),116,131,100,0.514320911610718,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,October,Methadone (T40.3),118,133,100,0.531216670768726,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,November,Methadone (T40.3),124,140,100,0.540551566579634,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,December,Methadone (T40.3),123,141,100,0.585221634975599,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,January,Methadone (T40.3),122,139,100,0.575182393364212,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,February,Methadone (T40.3),117,134,100,0.574538856970064,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,March,Methadone (T40.3),115,131,100,0.566923107906714,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,April,Methadone (T40.3),115,131,100,0.557038529337698,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,May,Methadone (T40.3),118,134,100,0.548521508081886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,June,Methadone (T40.3),120,136,100,0.539586383968868,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,July,Methadone (T40.3),124,140,100,0.525698004554712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,August,Methadone (T40.3),123,138,100,0.511678304839875,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,September,Methadone (T40.3),127,143,100,0.511539734601149,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,October,Methadone (T40.3),130,146,100,0.51122583501897,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,November,Methadone (T40.3),125,140,100,0.504887959126202,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,December,Methadone (T40.3),125,140,100,0.498000981973767,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2018,January,Methadone (T40.3),117,131,100,0.519242820622495,Underreported due to incomplete data.
NY,NY,2018,February,Methadone (T40.3),116,131,100,0.539112995303859,Underreported due to incomplete data.
NY,NY,2018,March,Methadone (T40.3),114,130,100,0.579108391608392,Underreported due to incomplete data.
NY,NY,2018,April,Methadone (T40.3),114,131,100,0.614514047453589,Underreported due to incomplete data.
NY,NY,2018,May,Methadone (T40.3),111,129,100,0.649189011579859,Underreported due to incomplete data.
NY,NY,2018,June,Methadone (T40.3),109,128,100,0.704028719585162,Underreported due to incomplete data.
NY,NY,2015,January,Natural & semi-synthetic opioids (T40.2),431,460,100,0.278684278684279,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,February,Natural & semi-synthetic opioids (T40.2),422,452,100,0.29460542444813,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,March,Natural & semi-synthetic opioids (T40.2),412,442,100,0.306482096337539,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,April,Natural & semi-synthetic opioids (T40.2),431,463,100,0.307379134860051,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,May,Natural & semi-synthetic opioids (T40.2),432,464,100,0.313323869397688,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,June,Natural & semi-synthetic opioids (T40.2),434,466,100,0.309032879071888,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,July,Natural & semi-synthetic opioids (T40.2),446,480,100,0.322339436562791,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,August,Natural & semi-synthetic opioids (T40.2),465,503,100,0.337756089691886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,September,Natural & semi-synthetic opioids (T40.2),469,509,100,0.353299982888605,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,October,Natural & semi-synthetic opioids (T40.2),465,506,100,0.370757390028736,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,November,Natural & semi-synthetic opioids (T40.2),472,517,100,0.395268873584544,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,December,Natural & semi-synthetic opioids (T40.2),479,525,100,0.405174864941712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,January,Natural & semi-synthetic opioids (T40.2),479,526,100,0.408054734559884,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,February,Natural & semi-synthetic opioids (T40.2),500,548,100,0.401251988301093,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,March,Natural & semi-synthetic opioids (T40.2),520,571,100,0.409755896675624,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,April,Natural & semi-synthetic opioids (T40.2),522,575,100,0.423488681208849,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,May,Natural & semi-synthetic opioids (T40.2),537,593,100,0.437244124532077,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,June,Natural & semi-synthetic opioids (T40.2),543,604,100,0.46476638018096,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,July,Natural & semi-synthetic opioids (T40.2),547,611,100,0.483231157591057,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,August,Natural & semi-synthetic opioids (T40.2),549,614,100,0.493710336031597,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,September,Natural & semi-synthetic opioids (T40.2),562,632,100,0.514320911610718,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,October,Natural & semi-synthetic opioids (T40.2),576,650,100,0.531216670768726,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,November,Natural & semi-synthetic opioids (T40.2),578,654,100,0.540551566579634,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,December,Natural & semi-synthetic opioids (T40.2),586,670,100,0.585221634975599,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,January,Natural & semi-synthetic opioids (T40.2),590,673,100,0.575182393364212,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,February,Natural & semi-synthetic opioids (T40.2),581,662,100,0.574538856970064,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,March,Natural & semi-synthetic opioids (T40.2),586,667,100,0.566923107906714,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,April,Natural & semi-synthetic opioids (T40.2),580,658,100,0.557038529337698,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,May,Natural & semi-synthetic opioids (T40.2),572,648,100,0.548521508081886,Numbers may differ from published reports using final data. See Technical Notes.
